QuestionId,AcceptedAnswerUserId,AnswerCreationDate,UsersSorted,UsersJaccard
154067.0,9887.0,2014-12-19 12:16:11.080,"[9887.0, 59444.0, 36790.0, 57411.0, 66442.0]","{66442.0: 0.1875, 57411.0: 0.33333333333333331, 59444.0: 0.042857142857142858, 36790.0: 0.065217391304347824, 9887.0: 0.0097719869706840382}"
154086.0,1255.0,2014-12-19 13:39:08.613,"[1255.0, 63394.0, 25420.0, 42502.0, 8489.0]","{8489.0: 0.66666666666666663, 63394.0: 0.12, 25420.0: 1.0, 42502.0: 0.66666666666666663, 1255.0: 0.013215859030837005}"
154227.0,43351.0,2014-12-20 11:24:29.223,"[43351.0, 67531.0, 24116.0, 36963.0, 68615.0]","{68615.0: 0.5, 67531.0: 0.080000000000000002, 24116.0: 0.011764705882352941, 36963.0: 0.5, 43351.0: 0.0074906367041198503}"
154228.0,1341.0,2014-12-20 11:27:04.850,"[1341.0, 1325.0, 62952.0, 36423.0, 36376.0]","{62952.0: 0.025773195876288658, 36376.0: 0.33333333333333331, 36423.0: 0.33333333333333331, 1341.0: 0.02717391304347826, 1325.0: 0.0089605734767025085}"
154307.0,44126.0,2014-12-20 20:47:52.873,"[44126.0, 10851.0, 1492.0, 56997.0, 68118.0]","{68118.0: 1.0, 10851.0: 0.016339869281045753, 1492.0: 0.010460251046025104, 56997.0: 0.021834061135371178, 44126.0: 0.016129032258064516}"
154403.0,6389.0,2014-12-21 18:45:42.597,"[6389.0, 59406.0, 63547.0, 43488.0, 23362.0]","{43488.0: 0.03048780487804878, 23362.0: 0.5, 63547.0: 0.056818181818181816, 6389.0: 0.027472527472527472, 59406.0: 0.037313432835820892}"
154428.0,4962.0,2014-12-21 22:51:03.393,"[4962.0, 47486.0, 67531.0, 26969.0, 52033.0]","{26969.0: 0.011527377521613832, 4962.0: 0.030769230769230771, 67531.0: 0.16, 47486.0: 1.0, 52033.0: 0.5}"
154461.0,60080.0,2014-12-22 07:11:28.300,"[60080.0, 25354.0, 68194.0, 68216.0, 1954.0]","{60080.0: 0.030303030303030304, 68216.0: 0.083333333333333329, 25354.0: 1.0, 68194.0: 1.0, 1954.0: 1.0}"
154632.0,1325.0,2014-12-23 11:50:41.170,"[1325.0, 37426.0, 16868.0, 41698.0, 67843.0]","{41698.0: 0.59999999999999998, 37426.0: 0.1111111111111111, 67843.0: 0.59999999999999998, 16868.0: 0.75, 1325.0: 0.0071684587813620072}"
154651.0,26969.0,2014-12-23 17:56:39.753,"[26969.0, 57094.0, 68216.0, 56997.0, 68780.0]","{68216.0: 0.25, 26969.0: 0.0086455331412103754, 68780.0: 0.29999999999999999, 56997.0: 0.013100436681222707, 57094.0: 0.044117647058823532}"
154753.0,52112.0,2014-12-23 23:31:05.817,"[52112.0, 50207.0, 38551.0, 1341.0, 29762.0]","{52112.0: 0.013452914798206279, 29762.0: 0.025210084033613446, 38551.0: 0.018072289156626505, 1341.0: 0.016304347826086956, 50207.0: 0.042857142857142858}"
25509.0,26969.0,2014-12-24 05:02:17.723,"[26969.0, 2498.0, 871.0, 44223.0, 4960.0]","{4960.0: 0.5, 26969.0: 0.002881844380403458, 2498.0: 0.012048192771084338, 44223.0: 1.0, 871.0: 0.016129032258064516}"
154811.0,52112.0,2014-12-24 12:14:30.250,"[52112.0, 1325.0, 68645.0, 31015.0, 43362.0]","{52112.0: 0.022421524663677129, 43362.0: 0.59999999999999998, 31015.0: 0.66666666666666663, 1325.0: 0.0089605734767025085, 68645.0: 0.10416666666666667}"
154878.0,68249.0,2014-12-25 00:14:51.080,"[68249.0, 6800.0, 37161.0, 21418.0, 78999.0]","{6800.0: 0.40000000000000002, 68249.0: 1.0, 21418.0: 0.40000000000000002, 78999.0: 0.40000000000000002, 37161.0: 0.40000000000000002}"
155518.0,55751.0,2014-12-29 12:17:37.320,"[55751.0, 21441.0, 35736.0, 69164.0, 63926.0]","{35736.0: 0.13513513513513514, 21441.0: 0.041666666666666664, 69164.0: 1.0, 63926.0: 1.0, 55751.0: 0.051546391752577317}"
155528.0,21441.0,2014-12-29 16:01:42.690,"[21441.0, 56997.0, 29174.0, 11013.0, 30115.0]","{21441.0: 0.041666666666666664, 30115.0: 0.42857142857142855, 56997.0: 0.021834061135371178, 29174.0: 0.056818181818181816, 11013.0: 0.59999999999999998}"
155712.0,66150.0,2014-12-30 09:52:51.943,"[66150.0, 56903.0, 68625.0, 43351.0, 31329.0]","{68625.0: 0.375, 31329.0: 1.0, 43351.0: 0.011235955056179775, 66150.0: 0.16666666666666666, 56903.0: 0.015228426395939087}"
155950.0,59406.0,2014-12-31 17:48:18.337,"[59406.0, 60242.0, 57780.0, 68820.0, 65675.0]","{68820.0: 0.10526315789473684, 60242.0: 0.5, 65675.0: 0.5, 57780.0: 0.018518518518518517, 59406.0: 0.029850746268656716}"
156197.0,392.0,2015-01-02 17:50:23.797,"[392.0, 26969.0, 24673.0, 27239.0, 28749.0]","{392.0: 0.0051546391752577319, 26969.0: 0.002881844380403458, 27239.0: 1.0, 28749.0: 1.0, 24673.0: 1.0}"
156286.0,26076.0,2015-01-02 23:28:33.960,"[26076.0, 32185.0, 50583.0, 36512.0, 54177.0]","{36512.0: 0.5, 32185.0: 0.013157894736842105, 54177.0: 0.5, 26076.0: 0.0025575447570332483, 50583.0: 0.0033670033670033669}"
156259.0,57780.0,2015-01-03 02:01:10.763,"[57780.0, 22927.0, 16962.0, 26969.0, 71492.0]","{71492.0: 0.66666666666666663, 26969.0: 0.005763688760806916, 16962.0: 0.038461538461538464, 57780.0: 0.0092592592592592587, 22927.0: 0.033898305084745763}"
156280.0,43488.0,2015-01-03 03:01:37.663,"[43488.0, 45539.0, 1492.0, 62671.0, 4214.0]","{43488.0: 0.0060975609756097563, 45539.0: 0.011111111111111112, 1492.0: 0.0020920502092050207, 4214.0: 1.0, 62671.0: 1.0}"
156385.0,43062.0,2015-01-03 17:04:47.073,"[43062.0, 9887.0, 70608.0, 58818.0, 50502.0]","{70608.0: 0.59999999999999998, 58818.0: 0.59999999999999998, 50502.0: 0.59999999999999998, 43062.0: 0.067796610169491525, 9887.0: 0.013029315960912053}"
154468.0,57780.0,2015-01-04 08:29:22.593,"[57780.0, 1492.0, 31635.0, 68919.0, 71463.0]","{1492.0: 0.010460251046025104, 71463.0: 0.59999999999999998, 31635.0: 0.017730496453900711, 57780.0: 0.023148148148148147, 68919.0: 0.12820512820512819}"
156606.0,67825.0,2015-01-04 23:12:42.860,"[67825.0, 43488.0, 14262.0, 12004.0, 58462.0]","{43488.0: 0.018292682926829267, 67825.0: 0.056603773584905662, 12004.0: 0.5, 58462.0: 0.5, 14262.0: 0.66666666666666663}"
156884.0,1325.0,2015-01-06 07:15:37.973,"[1325.0, 56997.0, 48841.0, 69161.0, 23749.0]","{48841.0: 1.0, 23749.0: 0.5, 69161.0: 1.0, 1325.0: 0.0071684587813620072, 56997.0: 0.017467248908296942}"
156943.0,52112.0,2015-01-06 15:59:42.580,"[52112.0, 21817.0, 23473.0, 62952.0, 22047.0]","{52112.0: 0.017937219730941704, 21817.0: 0.024242424242424242, 22047.0: 0.5, 62952.0: 0.020618556701030927, 23473.0: 0.017391304347826087}"
156907.0,50583.0,2015-01-07 00:10:46.847,"[50583.0, 4248.0, 8075.0, 30247.0, 23115.0]","{4248.0: 0.026041666666666668, 30247.0: 0.050000000000000003, 23115.0: 0.59999999999999998, 8075.0: 0.078125, 50583.0: 0.016835016835016835}"
157038.0,4208.0,2015-01-07 01:57:18.620,"[4208.0, 1936.0, 12325.0, 68878.0, 39955.0]","{4208.0: 0.040000000000000001, 1936.0: 1.0, 39955.0: 1.0, 12325.0: 1.0, 68878.0: 1.0}"
157003.0,68181.0,2015-01-08 05:03:50.467,"[68181.0, 52112.0, 55225.0, 42688.0, 74049.0]","{52112.0: 0.0089686098654708519, 55225.0: 0.035087719298245612, 42688.0: 0.5, 68181.0: 0.039215686274509803, 74049.0: 0.5}"
158246.0,124.0,2015-01-08 06:10:22.643,"[124.0, 55662.0, 1492.0, 67847.0, 9196.0]","{1492.0: 0.0062761506276150627, 124.0: 0.0080000000000000002, 9196.0: 0.40000000000000002, 55662.0: 0.018749999999999999, 67847.0: 0.038461538461538464}"
158803.0,50583.0,2015-01-11 18:01:02.103,"[50583.0, 9887.0, 59215.0, 22646.0, 4248.0]","{4248.0: 0.015625, 59215.0: 0.022900763358778626, 9887.0: 0.0097719869706840382, 22646.0: 0.041095890410958902, 50583.0: 0.010101010101010102}"
158946.0,35354.0,2015-01-12 08:57:05.060,"[35354.0, 4248.0, 30833.0, 8563.0, 9601.0]","{4248.0: 0.010416666666666666, 30833.0: 0.027027027027027029, 35354.0: 0.010050251256281407, 8563.0: 0.0053475935828877002, 9601.0: 0.5}"
159021.0,19976.0,2015-01-13 03:25:13.673,"[19976.0, 44126.0, 15559.0, 68948.0, 46304.0]","{19976.0: 0.0065359477124183009, 46304.0: 0.045454545454545456, 68948.0: 0.066666666666666666, 44126.0: 0.0064516129032258064, 15559.0: 0.020202020202020204}"
159101.0,8850.0,2015-01-13 05:25:09.460,"[8850.0, 56299.0, 1370.0, 66122.0, 56193.0]","{56193.0: 0.33333333333333331, 8850.0: 0.019607843137254902, 56299.0: 0.010416666666666666, 66122.0: 0.5, 1370.0: 0.01098901098901099}"
81095.0,20884.0,2015-01-13 16:40:44.410,"[20884.0, 5477.0, 22748.0, 23937.0, 15721.0]","{22748.0: 0.020618556701030927, 15721.0: 1.0, 20884.0: 1.0, 5477.0: 0.0084745762711864406, 23937.0: 1.0}"
159320.0,1492.0,2015-01-14 07:08:06.997,"[1492.0, 10851.0, 70762.0, 50433.0, 45399.0]","{50433.0: 0.66666666666666663, 70762.0: 0.5, 10851.0: 0.0098039215686274508, 1492.0: 0.0062761506276150627, 45399.0: 0.66666666666666663}"
159734.0,4248.0,2015-01-16 14:16:35.977,"[4248.0, 67847.0, 68745.0, 68396.0, 44433.0]","{4248.0: 0.020833333333333332, 68745.0: 0.5714285714285714, 68396.0: 0.75, 44433.0: 0.59999999999999998, 67847.0: 0.05128205128205128}"
159922.0,32149.0,2015-01-17 16:44:31.387,"[32149.0, 4248.0, 31635.0, 22157.0, 65858.0]","{4248.0: 0.020833333333333332, 65858.0: 0.59999999999999998, 31635.0: 0.014184397163120567, 32149.0: 0.18181818181818182, 22157.0: 0.16666666666666666}"
160042.0,520.0,2015-01-18 19:24:46.753,"[520.0, 1492.0, 16962.0, 58462.0, 23654.0]","{520.0: 0.010416666666666666, 16962.0: 0.16, 1492.0: 0.008368200836820083, 23654.0: 0.59999999999999998, 58462.0: 0.75}"
160122.0,4248.0,2015-01-18 20:48:01.247,"[4248.0, 66086.0, 57780.0, 18688.0, 25581.0]","{4248.0: 0.020833333333333332, 18688.0: 0.11428571428571428, 57780.0: 0.018518518518518517, 25581.0: 0.75, 66086.0: 0}"
153743.0,67825.0,2015-01-19 11:23:03.927,"[67825.0, 44013.0, 62590.0, 71686.0, 47306.0]","{47306.0: 0.20000000000000001, 67825.0: 0.094339622641509441, 71686.0: 0.20000000000000001, 44013.0: 0.053191489361702128, 62590.0: 0.2857142857142857}"
160283.0,43351.0,2015-01-19 21:33:22.643,"[43351.0, 62726.0, 70958.0, 71109.0, 52647.0]","{71109.0: 1.0, 52647.0: 0.5, 70958.0: 0.015151515151515152, 62726.0: 0.0089285714285714281, 43351.0: 0.0037453183520599251}"
160548.0,2936.0,2015-01-20 23:19:21.347,"[2936.0, 41637.0, 21441.0, 60201.0, 71247.0]","{2936.0: 0.018867924528301886, 21441.0: 0.016666666666666666, 71247.0: 1.0, 41637.0: 0.023809523809523808, 60201.0: 0.022988505747126436}"
160585.0,5477.0,2015-01-21 11:43:38.493,"[5477.0, 31635.0, 16844.0, 41997.0, 20497.0]","{20497.0: 0.5, 31635.0: 0.014184397163120567, 16844.0: 0.5, 5477.0: 0.016949152542372881, 41997.0: 0.5}"
160705.0,26969.0,2015-01-21 22:02:02.910,"[26969.0, 71267.0, 65173.0, 56842.0, 539.0]","{539.0: 0.40000000000000002, 26969.0: 0.014409221902017291, 56842.0: 0.5, 71267.0: 1.0, 65173.0: 0.079365079365079361}"
160718.0,68181.0,2015-01-21 22:28:52.567,"[68181.0, 9887.0, 44612.0, 60009.0, 1034.0]","{60009.0: 1.0, 1034.0: 1.0, 44612.0: 1.0, 68181.0: 0.019607843137254902, 9887.0: 0.0032573289902280132}"
161013.0,67847.0,2015-01-23 13:56:00.357,"[67847.0, 62952.0, 4962.0, 71421.0, 20769.0]","{62952.0: 0.015463917525773196, 20769.0: 0.66666666666666663, 4962.0: 0.023076923076923078, 71421.0: 0.1111111111111111, 67847.0: 0.038461538461538464}"
161035.0,25301.0,2015-01-23 15:55:58.397,"[25301.0, 25102.0, 26219.0, 71595.0, 71575.0]","{26219.0: 0.3125, 71575.0: 1.0, 25301.0: 0.017421602787456445, 25102.0: 0.076923076923076927, 71595.0: 1.0}"
161004.0,59406.0,2015-01-23 16:09:24.073,"[59406.0, 77707.0, 67847.0, 45613.0, 11971.0]","{11971.0: 0.66666666666666663, 77707.0: 1.0, 45613.0: 0.02564102564102564, 59406.0: 0.022388059701492536, 67847.0: 0.038461538461538464}"
160993.0,25102.0,2015-01-23 16:50:14.357,"[25102.0, 1370.0, 63547.0, 44422.0, 34759.0]","{1370.0: 0.02197802197802198, 63547.0: 0.022727272727272728, 44422.0: 1.0, 25102.0: 0.030769230769230771, 34759.0: 1.0}"
161275.0,35399.0,2015-01-24 20:37:50.823,"[35399.0, 821.0, 63535.0, 58382.0, 1335.0]","{1335.0: 0, 63535.0: 0.0046296296296296294, 821.0: 0.10000000000000001, 58382.0: 0.008771929824561403, 35399.0: 0.015625}"
161719.0,520.0,2015-01-27 04:07:06.577,"[520.0, 66165.0, 73869.0, 8234.0, 59777.0]","{520.0: 0.010416666666666666, 59777.0: 0.5, 8234.0: 0.028985507246376812, 66165.0: 0.14285714285714285, 73869.0: 1.0}"
161747.0,9887.0,2015-01-27 13:37:18.910,"[9887.0, 31790.0, 4248.0, 71707.0, 16865.0]","{4248.0: 0.010416666666666666, 16865.0: 0.5, 71707.0: 0.25, 31790.0: 0.016, 9887.0: 0.0065146579804560263}"
161683.0,26969.0,2015-01-27 19:55:18.337,"[26969.0, 43351.0, 55856.0, 311.0, 23473.0]","{55856.0: 0.35714285714285715, 26969.0: 0.014409221902017291, 311.0: 0.625, 23473.0: 0.021739130434782608, 43351.0: 0.018726591760299626}"
161862.0,9887.0,2015-01-27 20:38:18.807,"[9887.0, 50583.0, 62726.0, 6389.0, 55833.0]","{55833.0: 0.59999999999999998, 50583.0: 0.013468013468013467, 6389.0: 0.02197802197802198, 62726.0: 0.035714285714285712, 9887.0: 0.013029315960912053}"
161859.0,9887.0,2015-01-27 21:33:10.443,"[9887.0, 50583.0, 63690.0, 38312.0, 34263.0]","{38312.0: 0.66666666666666663, 63690.0: 0.025000000000000001, 50583.0: 0.010101010101010102, 34263.0: 0.66666666666666663, 9887.0: 0.0097719869706840382}"
161975.0,50583.0,2015-01-28 11:01:01.017,"[50583.0, 71825.0, 42562.0, 1291.0, 8114.0]","{71825.0: 1.0, 42562.0: 0.008130081300813009, 1291.0: 1.0, 8114.0: 1.0, 50583.0: 0.0033670033670033669}"
161976.0,1492.0,2015-01-28 12:20:19.777,"[1492.0, 50583.0, 520.0, 11804.0, 78337.0]","{520.0: 0.0026041666666666665, 11804.0: 0.5, 1492.0: 0.0020920502092050207, 78337.0: 0.33333333333333331, 50583.0: 0.0033670033670033669}"
162020.0,51934.0,2015-01-29 00:28:42.267,"[51934.0, 26969.0, 1325.0, 31635.0, 67847.0]","{26969.0: 0.002881844380403458, 31635.0: 0.0035460992907801418, 1325.0: 0.0017921146953405018, 51934.0: 0.058823529411764705, 67847.0: 0.01282051282051282}"
162184.0,70207.0,2015-01-29 12:59:02.333,"[70207.0, 67847.0, 11053.0, 59023.0, 65242.0]","{65242.0: 0.029999999999999999, 67847.0: 0.038461538461538464, 59023.0: 0.029411764705882353, 11053.0: 0.018072289156626505, 70207.0: 0.054545454545454543}"
161957.0,29216.0,2015-01-29 18:02:00.787,"[29216.0, 25151.0, 66236.0, 26530.0, 63769.0]","{29216.0: 0.014423076923076924, 63769.0: 0.75, 26530.0: 0.75, 66236.0: 0.052631578947368418, 25151.0: 0.044117647058823532}"
162352.0,14.0,2015-01-30 09:21:35.007,"[14.0, 1492.0, 71413.0, 4248.0, 8491.0]","{4248.0: 0.015625, 8491.0: 0.66666666666666663, 1492.0: 0.0062761506276150627, 71413.0: 0.1875, 14.0: 0.14999999999999999}"
162335.0,9887.0,2015-01-30 13:27:19.557,"[9887.0, 50583.0, 59444.0, 59429.0, 69184.0]","{69184.0: 0.40000000000000002, 50583.0: 0.016835016835016835, 59444.0: 0.071428571428571425, 59429.0: 0.59999999999999998, 9887.0: 0.016286644951140065}"
77890.0,72047.0,2015-01-31 02:27:51.333,"[72047.0, 84002.0, 94470.0, 38122.0, 34860.0]","{84002.0: 0, 34860.0: 0.66666666666666663, 38122.0: 0.66666666666666663, 94470.0: 0, 72047.0: 0.06097560975609756}"
162491.0,5477.0,2015-01-31 06:30:52.137,"[5477.0, 50583.0, 1390.0, 6389.0, 59215.0]","{59215.0: 0.030534351145038167, 6389.0: 0.02197802197802198, 5477.0: 0.016949152542372881, 1390.0: 0.014234875444839857, 50583.0: 0.013468013468013467}"
162586.0,59215.0,2015-01-31 12:56:05.067,"[59215.0, 1353.0, 7993.0, 72101.0, 68429.0]","{1353.0: 0.033057851239669422, 72101.0: 1.0, 7993.0: 0.032258064516129031, 68429.0: 0.75, 59215.0: 0.030534351145038167}"
162598.0,63535.0,2015-01-31 15:52:22.633,"[63535.0, 26530.0, 70394.0, 56187.0, 58029.0]","{58029.0: 0.5, 26530.0: 0.59999999999999998, 56187.0: 0.59999999999999998, 70394.0: 0.59999999999999998, 63535.0: 0.018518518518518517}"
162386.0,44126.0,2015-01-31 19:37:04.793,"[44126.0, 43351.0, 1325.0, 73820.0, 63321.0]","{63321.0: 0.59999999999999998, 73820.0: 0.75, 1325.0: 0.0071684587813620072, 44126.0: 0.012903225806451613, 43351.0: 0.014981273408239701}"
162714.0,37323.0,2015-02-01 11:46:15.590,"[37323.0, 9887.0, 9035.0, 25489.0, 9724.0]","{25489.0: 1.0, 9035.0: 1.0, 37323.0: 1.0, 9724.0: 1.0, 9887.0: 0.0065146579804560263}"
116416.0,5603.0,2015-02-01 20:17:00.993,"[5603.0, 2190.0, 77167.0, 21801.0, 16768.0]","{16768.0: 0.40000000000000002, 21801.0: 0.5, 5603.0: 0.032967032967032968, 2190.0: 0.015957446808510637, 77167.0: 1.0}"
162846.0,57780.0,2015-02-02 00:04:18.030,"[57780.0, 12029.0, 23115.0, 37745.0, 41092.0]","{37745.0: 0.75, 41092.0: 0.66666666666666663, 23115.0: 1.0, 57780.0: 0.013888888888888888, 12029.0: 0.0234375}"
162829.0,24773.0,2015-02-02 02:27:13.133,"[24773.0, 21299.0, 3757.0, 2447.0, 6292.0]","{6292.0: 0.5, 21299.0: 0.063492063492063489, 2447.0: 0.5, 24773.0: 0.037735849056603772, 3757.0: 0.59999999999999998}"
163217.0,8563.0,2015-02-03 18:05:50.407,"[8563.0, 57780.0, 43062.0, 63535.0, 36314.0]","{36314.0: 1.0, 8563.0: 0.0053475935828877002, 57780.0: 0.0092592592592592587, 43062.0: 0.033898305084745763, 63535.0: 0.0092592592592592587}"
163259.0,58382.0,2015-02-03 21:37:28.253,"[58382.0, 5223.0, 30313.0, 1353.0, 66236.0]","{1353.0: 0.0082644628099173556, 30313.0: 0.125, 66236.0: 0.017543859649122806, 58382.0: 0.008771929824561403, 5223.0: 0.0046948356807511738}"
163263.0,2936.0,2015-02-04 01:18:28.370,"[2936.0, 62726.0, 99416.0, 26969.0, 48787.0]","{2936.0: 0.028301886792452831, 99416.0: 0, 48787.0: 0.66666666666666663, 62726.0: 0.026785714285714284, 26969.0: 0.0086455331412103754}"
163372.0,23473.0,2015-02-04 15:38:46.027,"[23473.0, 59406.0, 11053.0, 31267.0, 8650.0]","{23473.0: 0.0086956521739130436, 8650.0: 1.0, 31267.0: 1.0, 11053.0: 0.012048192771084338, 59406.0: 0.014925373134328358}"
163378.0,14105.0,2015-02-04 18:43:51.180,"[14105.0, 50583.0, 28512.0, 63535.0, 6389.0]","{28512.0: 0.03669724770642202, 14105.0: 0.025974025974025976, 63535.0: 0.018518518518518517, 6389.0: 0.02197802197802198, 50583.0: 0.013468013468013467}"
163408.0,65485.0,2015-02-04 19:23:26.053,"[65485.0, 56321.0, 75270.0, 65672.0, 35112.0]","{65672.0: 0.18181818181818182, 56321.0: 1.0, 65485.0: 1.0, 75270.0: 0.66666666666666663, 35112.0: 0.5}"
163593.0,43351.0,2015-02-05 23:59:54.710,"[43351.0, 25102.0, 44422.0, 34759.0, 25672.0]","{25672.0: 0.66666666666666663, 34759.0: 0.66666666666666663, 44422.0: 0.66666666666666663, 25102.0: 0.046153846153846156, 43351.0: 0.011235955056179775}"
163225.0,35024.0,2015-02-06 03:37:00.857,"[35024.0, 26969.0, 26076.0, 1194.0, 539.0]","{35024.0: 0.017241379310344827, 26969.0: 0.005763688760806916, 1194.0: 0.046511627906976744, 539.0: 1.0, 26076.0: 0.0051150895140664966}"
155253.0,63994.0,2015-02-12 06:01:32.587,"[63994.0, 68224.0, 56903.0, 2170.0, 2447.0]","{68224.0: 0.20000000000000001, 63994.0: 0.078947368421052627, 2447.0: 0.66666666666666663, 2170.0: 0.01948051948051948, 56903.0: 0.015228426395939087}"
164665.0,72047.0,2015-02-12 08:10:50.240,"[72047.0, 1492.0, 23339.0, 232.0, 26076.0]","{232.0: 0.014814814814814815, 26076.0: 0.0051150895140664966, 23339.0: 0.0097560975609756097, 1492.0: 0.0041841004184100415, 72047.0: 0.024390243902439025}"
164720.0,43351.0,2015-02-12 17:41:19.140,"[43351.0, 8563.0, 43803.0, 10948.0, 40900.0]","{43803.0: 0.75, 40900.0: 0.5, 8563.0: 0.0080213903743315516, 10948.0: 0.5, 43351.0: 0.011235955056179775}"
164893.0,14105.0,2015-02-13 16:23:52.953,"[14105.0, 63535.0, 41092.0, 51950.0, 24309.0]","{14105.0: 0.01948051948051948, 41092.0: 0.66666666666666663, 24309.0: 0.66666666666666663, 51950.0: 0.66666666666666663, 63535.0: 0.013888888888888888}"
165004.0,44126.0,2015-02-14 17:38:11.563,"[44126.0, 124.0, 23473.0, 8824.0, 6882.0]","{8824.0: 0.015873015873015872, 23473.0: 0.0043478260869565218, 6882.0: 0.5, 124.0: 0.0026666666666666666, 44126.0: 0.0032258064516129032}"
165070.0,9887.0,2015-02-14 19:24:56.183,"[9887.0, 26969.0, 5184.0, 50420.0, 7270.0]","{5184.0: 1.0, 26969.0: 0.002881844380403458, 50420.0: 1.0, 7270.0: 1.0, 9887.0: 0.0032573289902280132}"
163604.0,57780.0,2015-02-15 05:16:30.360,"[57780.0, 59406.0, 72638.0, 44126.0, 34285.0]","{44126.0: 0.0096774193548387101, 57780.0: 0.013888888888888888, 72638.0: 1.0, 59406.0: 0.022388059701492536, 34285.0: 0.5}"
165197.0,63547.0,2015-02-15 14:12:20.420,"[63547.0, 48856.0, 73243.0, 57780.0, 6389.0]","{48856.0: 0.039215686274509803, 73243.0: 1.0, 63547.0: 0.045454545454545456, 57780.0: 0.018518518518518517, 6389.0: 0.02197802197802198}"
165212.0,8007.0,2015-02-15 15:57:10.683,"[8007.0, 59215.0, 73206.0, 55856.0, 23300.0]","{55856.0: 0.21428571428571427, 59215.0: 0.022900763358778626, 23300.0: 0.16666666666666666, 73206.0: 1.0, 8007.0: 0.023622047244094488}"
91192.0,57780.0,2015-02-15 19:32:12.740,"[57780.0, 25151.0, 72446.0, 1390.0, 31895.0]","{31895.0: 0.012396694214876033, 57780.0: 0.013888888888888888, 1390.0: 0.010676156583629894, 72446.0: 0.12, 25151.0: 0.044117647058823532}"
165344.0,8563.0,2015-02-16 12:05:11.557,"[8563.0, 23339.0, 8514.0, 25254.0, 6505.0]","{23339.0: 0.0097560975609756097, 8514.0: 1.0, 8563.0: 0.0053475935828877002, 25254.0: 1.0, 6505.0: 1.0}"
165381.0,62952.0,2015-02-16 14:53:53.543,"[62952.0, 73184.0, 232.0, 24093.0, 33812.0]","{62952.0: 0.015463917525773196, 73184.0: 0.14999999999999999, 33812.0: 0.25, 232.0: 0.022222222222222223, 24093.0: 0.045454545454545456}"
165373.0,31895.0,2015-02-16 19:06:43.170,"[31895.0, 23339.0, 37364.0, 63535.0, 4248.0]","{4248.0: 0.026041666666666668, 63535.0: 0.023148148148148147, 23339.0: 0.024390243902439025, 37364.0: 0.034246575342465752, 31895.0: 0.020661157024793389}"
165526.0,52112.0,2015-02-17 07:58:22.820,"[52112.0, 74.0, 73381.0, 24773.0, 50409.0]","{52112.0: 0.017937219730941704, 50409.0: 0.75, 74.0: 0.017094017094017096, 73381.0: 1.0, 24773.0: 0.037735849056603772}"
165617.0,30124.0,2015-02-17 21:30:26.440,"[30124.0, 50583.0, 5963.0, 4993.0, 35399.0]","{4993.0: 0.12195121951219512, 35399.0: 0.078125, 5963.0: 0.12195121951219512, 30124.0: 0.058139534883720929, 50583.0: 0.016835016835016835}"
165950.0,59623.0,2015-02-19 18:29:21.410,"[59623.0, 73586.0, 22604.0, 21270.0, 55792.0]","{55792.0: 0.42857142857142855, 73586.0: 1.0, 22604.0: 0.59999999999999998, 21270.0: 0.45454545454545453, 59623.0: 0.625}"
166073.0,40930.0,2015-02-20 12:47:27.713,"[40930.0, 65728.0, 38551.0, 72413.0, 29759.0]","{65728.0: 0.12903225806451613, 40930.0: 0.075471698113207544, 29759.0: 0.75, 72413.0: 0.11764705882352941, 38551.0: 0.024096385542168676}"
166156.0,72413.0,2015-02-20 19:47:44.253,"[72413.0, 66236.0, 68259.0, 6530.0, 11101.0]","{6530.0: 0.66666666666666663, 68259.0: 1.0, 66236.0: 0.035087719298245612, 72413.0: 0.058823529411764705, 11101.0: 0.66666666666666663}"
166212.0,21441.0,2015-02-21 11:18:50.220,"[21441.0, 32102.0, 1325.0, 30115.0, 65730.0]","{21441.0: 0.025000000000000001, 65730.0: 0.33333333333333331, 30115.0: 0.59999999999999998, 1325.0: 0.0053763440860215058, 32102.0: 1.0}"
